tweet_id,text,favorite_count,retweet_count,created_at
673343217010679808,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,978,277,Sun Dec 06 03:28:27 +0000 2015
673342308415348736,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,1280,595,Sun Dec 06 03:24:51 +0000 2015
673320132811366400,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,13536,8095,Sun Dec 06 01:56:44 +0000 2015
673317986296586240,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,879,265,Sun Dec 06 01:48:12 +0000 2015
673295268553605120,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,7571,3220,Sun Dec 06 00:17:55 +0000 2015
673270968295534593,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,1069,374,Sat Dec 05 22:41:22 +0000 2015
673240798075449344,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,1431,747,Sat Dec 05 20:41:29 +0000 2015
673213039743795200,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,2263,857,Sat Dec 05 18:51:11 +0000 2015
673148804208660480,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,1699,642,Sat Dec 05 14:35:56 +0000 2015
672997845381865473,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,1982,735,Sat Dec 05 04:36:04 +0000 2015
672995267319328768,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,962,302,Sat Dec 05 04:25:50 +0000 2015
672988786805112832,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,988,298,Sat Dec 05 04:00:04 +0000 2015
672984142909456390,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs,1263,550,Sat Dec 05 03:41:37 +0000 2015
672980819271634944,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,1832,1026,Sat Dec 05 03:28:25 +0000 2015
672975131468300288,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,1691,926,Sat Dec 05 03:05:49 +0000 2015
672970152493887488,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,949,363,Sat Dec 05 02:46:02 +0000 2015
672968025906282496,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,1325,555,Sat Dec 05 02:37:35 +0000 2015
672964561327235073,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,1431,650,Sat Dec 05 02:23:49 +0000 2015
672902681409806336,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E,1373,514,Fri Dec 04 22:17:55 +0000 2015
672898206762672129,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp,910,430,Fri Dec 04 22:00:08 +0000 2015
672884426393653248,Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup https://t.co/g5YkRqP0dg,1556,844,Fri Dec 04 21:05:23 +0000 2015
672877615439593473,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,1038,374,Fri Dec 04 20:38:19 +0000 2015
672834301050937345,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",1320,577,Fri Dec 04 17:46:12 +0000 2015
672828477930868736,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs,1262,501,Fri Dec 04 17:23:04 +0000 2015
672640509974827008,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,980,327,Fri Dec 04 04:56:09 +0000 2015
672622327801233409,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,1305,502,Fri Dec 04 03:43:54 +0000 2015
672614745925664768,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U,1227,597,Fri Dec 04 03:13:46 +0000 2015
672609152938721280,This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl https://t.co/YAVwvNaois,1122,394,Fri Dec 04 02:51:33 +0000 2015
672604026190569472,This is a baby Rand Paul. Curls for days. 11/10 would cuddle the hell out of https://t.co/xHXNaPAYRe,1114,404,Fri Dec 04 02:31:10 +0000 2015
672594978741354496,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,1335,616,Fri Dec 04 01:55:13 +0000 2015
672591762242805761,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w,955,339,Fri Dec 04 01:42:26 +0000 2015
672591271085670400,Lots of pups here. All are Judea Hazelnuts. Exceptionally portable. 8/10 for all https://t.co/Pa8EmpDCuI,729,185,Fri Dec 04 01:40:29 +0000 2015
672538107540070400,Meet Darby. He's a Fiscal Tutankhamen Waxbeard. Really likes steak. 7/10 https://t.co/rSndxTL0Ap,1034,371,Thu Dec 03 22:09:14 +0000 2015
672523490734551040,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/EH0N3dFKUi,642,173,Thu Dec 03 21:11:09 +0000 2015
672488522314567680,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK",1115,446,Thu Dec 03 18:52:12 +0000 2015
672482722825261057,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt,1141,610,Thu Dec 03 18:29:09 +0000 2015
672481316919734272,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,720,127,Thu Dec 03 18:23:34 +0000 2015
672475084225949696,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well https://t.co/mYhQvAdV4f,1433,713,Thu Dec 03 17:58:48 +0000 2015
672466075045466113,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5,1360,550,Thu Dec 03 17:23:00 +0000 2015
672272411274932228,This is Pippin. He is terrified of his new little yellow giraffe. 11/10 https://t.co/ZICNl6tIr5,6479,3441,Thu Dec 03 04:33:27 +0000 2015
672267570918129665,When you accidentally open up the front facing camera. 10/10 https://t.co/jDXxZARQIZ,1503,626,Thu Dec 03 04:14:13 +0000 2015
672264251789176834,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 https://t.co/TUeuaOmunV,1146,343,Thu Dec 03 04:01:02 +0000 2015
672256522047614977,Mighty rare dogs here. Long smooth necks. Great knees. Travel in squads. 1 out of every 14 is massive. 8/10 for all https://t.co/PoMKKnKpRd,2824,1575,Thu Dec 03 03:30:19 +0000 2015
672254177670729728,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,1433,753,Thu Dec 03 03:21:00 +0000 2015
672248013293752320,10/10 for dog. 7/10 for cat. 12/10 for human. Much skill. Would pet all https://t.co/uhx5gfpx5k,1725,622,Thu Dec 03 02:56:30 +0000 2015
672245253877968896,Meet Snickers. He's adorable. Also comes in t-shirt mode. 12/10 I would aggressively caress Snickers https://t.co/aCRKDaFmVr,689,162,Thu Dec 03 02:45:32 +0000 2015
672239279297454080,This is Ridley. He doesn't know how to couch. 7/10 https://t.co/UHJE0UgMf7,898,327,Thu Dec 03 02:21:48 +0000 2015
672231046314901505,Exotic underwater dog here. Very shy. Wont return tennis balls I toss him. Never been petted. 5/10 I bet he's soft https://t.co/WH7Nzc5IBA,1841,1035,Thu Dec 03 01:49:05 +0000 2015
672222792075620352,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O,786,214,Thu Dec 03 01:16:17 +0000 2015
672205392827572224,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,2269,1171,Thu Dec 03 00:07:09 +0000 2015
672169685991993344,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 https://t.co/AjBkGTyCeO,1025,373,Wed Dec 02 21:45:16 +0000 2015
672160042234327040,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,877,364,Wed Dec 02 21:06:56 +0000 2015
672139350159835138,This pup has a heart on its ass and that is downright legendary. 12/10 https://t.co/0OI927mmNJ,1751,720,Wed Dec 02 19:44:43 +0000 2015
672125275208069120,This is just impressive I have nothing else to say. 11/10 https://t.co/LquQZiZjJP,2413,1157,Wed Dec 02 18:48:47 +0000 2015
672095186491711488,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe,1006,373,Wed Dec 02 16:49:14 +0000 2015
672082170312290304,This is Patch. He wants to be a Christmas tree. 11/10 https://t.co/WTJtf9O8Jg,944,373,Wed Dec 02 15:57:30 +0000 2015
672068090318987265,Say hello to Gizmo. He's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 https://t.co/XkMtCGhr4a,1294,525,Wed Dec 02 15:01:33 +0000 2015
671896809300709376,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,8513,4225,Wed Dec 02 03:40:57 +0000 2015
671891728106971137,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup https://t.co/dzZYx2NByW,1338,582,Wed Dec 02 03:20:45 +0000 2015
671882082306625538,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog https://t.co/Clg16EVy9O,3482,1401,Wed Dec 02 02:42:26 +0000 2015
671879137494245376,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad https://t.co/vPXKSaNsbE,1431,690,Wed Dec 02 02:30:43 +0000 2015
671874878652489728,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel https://t.co/3J7wkwW4FG,1249,566,Wed Dec 02 02:13:48 +0000 2015
671866342182637568,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,1119,507,Wed Dec 02 01:39:53 +0000 2015
671855973984772097,Remarkable dog here. Walks on back legs really well. Looks extra soft. 8/10 would cuddle with https://t.co/gpWLdbposg,908,452,Wed Dec 02 00:58:41 +0000 2015
671789708968640512,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,7083,3535,Tue Dec 01 20:35:22 +0000 2015
671768281401958400,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,1196,532,Tue Dec 01 19:10:13 +0000 2015
671763349865160704,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark https://t.co/m9NleZ1i80,1688,940,Tue Dec 01 18:50:38 +0000 2015
671744970634719232,Very fit horned dog here. Looks powerful. Not phased by wind. Great beard. Big enough to ride? 6/10 would cuddle https://t.co/wwwYO9C9kl,1356,784,Tue Dec 01 17:37:36 +0000 2015
671743150407421952,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet https://t.co/2IslQ8ZSc7,744,236,Tue Dec 01 17:30:22 +0000 2015
671735591348891648,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,1458,767,Tue Dec 01 17:00:19 +0000 2015
671729906628341761,I'm just going to leave this one here as well. 13/10 https://t.co/DaD5SyajWt,8524,4412,Tue Dec 01 16:37:44 +0000 2015
671561002136281088,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,12848,7329,Tue Dec 01 05:26:34 +0000 2015
671550332464455680,After 22 minutes of careful deliberation this dog is being demoted to a 1/10. The longer you look at him the more terrifying he becomes,915,210,Tue Dec 01 04:44:10 +0000 2015
671547767500775424,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10 https://t.co/f99MV0htAV,1358,605,Tue Dec 01 04:33:59 +0000 2015
671544874165002241,Interesting dog here. Very large. Purple. Manifests rainbows. Perfect teeth. No ears. Surprisingly knowledgable 6/10 https://t.co/QVaEMsB9tS,1979,1061,Tue Dec 01 04:22:29 +0000 2015
671542985629241344,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",1093,572,Tue Dec 01 04:14:59 +0000 2015
671538301157904385,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet https://t.co/fUuiyu2QTD,931,400,Tue Dec 01 03:56:22 +0000 2015
671536543010570240,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,1178,415,Tue Dec 01 03:49:23 +0000 2015
671533943490011136,Super rare dog here. Spiffy mohawk. Sharp mouth. Shits eggs. Cool chariot wheel in background. 6/10 v confident pup https://t.co/pcx8jm1J1K,1017,589,Tue Dec 01 03:39:03 +0000 2015
671528761649688577,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,845,263,Tue Dec 01 03:18:27 +0000 2015
671520732782923777,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,1406,533,Tue Dec 01 02:46:33 +0000 2015
671518598289059840,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,957,293,Tue Dec 01 02:38:04 +0000 2015
671511350426865664,Say hello to Hammond. He's just a wee lil pup. Jumps around a shit ton. 8/10 overall very good dog https://t.co/OgDF2ES3Q9,1608,734,Tue Dec 01 02:09:16 +0000 2015
671504605491109889,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,7039,3590,Tue Dec 01 01:42:28 +0000 2015
671497587707535361,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10 https://t.co/EY1uZJUGYJ,920,453,Tue Dec 01 01:14:35 +0000 2015
671488513339211776,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10 https://t.co/CwUK5AIgeD,1014,477,Tue Dec 01 00:38:31 +0000 2015
671486386088865792,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,579,208,Tue Dec 01 00:30:04 +0000 2015
671485057807351808,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,763,234,Tue Dec 01 00:24:48 +0000 2015
671390180817915904,Striped dog here. Having fun playing on back. Sturdy paws. Looks like an organized Dalmatian. 7/10 would still pet https://t.co/U1mSS3Ykez,1429,742,Mon Nov 30 18:07:47 +0000 2015
671362598324076544,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 https://t.co/onC3uMpFF2,1111,297,Mon Nov 30 16:18:11 +0000 2015
671357843010908160,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,399,150,Mon Nov 30 15:59:17 +0000 2015
671355857343524864,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,483,116,Mon Nov 30 15:51:24 +0000 2015
671347597085433856,This is Lola. She was not fully prepared for the water slide. 9/10 https://t.co/svlkUlg3NH,960,433,Mon Nov 30 15:18:34 +0000 2015
671186162933985280,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,736,215,Mon Nov 30 04:37:05 +0000 2015
671182547775299584,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu,1116,351,Mon Nov 30 04:22:44 +0000 2015
671166507850801152,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup https://t.co/gFl60yFJ0w,879,356,Mon Nov 30 03:18:59 +0000 2015
671163268581498880,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all https://t.co/U7DQQdZ0mX,1667,1123,Mon Nov 30 03:06:07 +0000 2015
671159727754231808,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10 https://t.co/iHLo9rGay1,374,82,Mon Nov 30 02:52:03 +0000 2015
671154572044468225,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu,716,222,Mon Nov 30 02:31:34 +0000 2015
671151324042559489,*struggling to breathe properly* 12/10 https://t.co/NKHx0pcOii,671,157,Mon Nov 30 02:18:39 +0000 2015
671147085991960577,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr,675,229,Mon Nov 30 02:01:49 +0000 2015
671141549288370177,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable https://t.co/HYR611wiA4,1156,665,Mon Nov 30 01:39:49 +0000 2015
671138694582165504,Me running from commitment. 10/10 https://t.co/ycVJyFFkES,924,410,Mon Nov 30 01:28:28 +0000 2015
671134062904504320,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,750,199,Mon Nov 30 01:10:04 +0000 2015
671122204919246848,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s https://t.co/WzVLdSHJU7,3492,2550,Mon Nov 30 00:22:57 +0000 2015
671115716440031232,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 https://t.co/mZD7Bo7HfV",1371,786,Sun Nov 29 23:57:10 +0000 2015
671109016219725825,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,1149,448,Sun Nov 29 23:30:32 +0000 2015
670995969505435648,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm,1104,298,Sun Nov 29 16:01:20 +0000 2015
670842764863651840,"After so many requests... here you go.

Good dogg. 420/10 https://t.co/yfAAo1gdeY",24657,8846,Sun Nov 29 05:52:33 +0000 2015
670840546554966016,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup https://t.co/jBnz3MjTzX,591,196,Sun Nov 29 05:43:44 +0000 2015
670838202509447168,Pink dogs here. Unreasonably long necks. Left guy has only 1 leg. Quite nimble. Don't bark tho 4/10s would still pet https://t.co/QY5uvMmmQk,1113,704,Sun Nov 29 05:34:25 +0000 2015
670833812859932673,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,446,128,Sun Nov 29 05:16:59 +0000 2015
670832455012716544,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy https://t.co/Hj2HtxpcSx,735,222,Sun Nov 29 05:11:35 +0000 2015
670826280409919488,"Scary dog here. Too many legs. Extra tail. Not soft, let alone fluffy. Won't bark. Moves sideways. Has weapon. 2/10 https://t.co/XOPXCSXiUT",5562,4108,Sun Nov 29 04:47:03 +0000 2015
670823764196741120,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,779,197,Sun Nov 29 04:37:03 +0000 2015
670822709593571328,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,614,97,Sun Nov 29 04:32:51 +0000 2015
670815497391357952,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,3185,1556,Sun Nov 29 04:04:12 +0000 2015
670811965569282048,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,1133,275,Sun Nov 29 03:50:10 +0000 2015
670807719151067136,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",1160,499,Sun Nov 29 03:33:17 +0000 2015
670804601705242624,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,1967,974,Sun Nov 29 03:20:54 +0000 2015
670803562457407488,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 https://t.co/9ZuGAmLZDR,344,88,Sun Nov 29 03:16:46 +0000 2015
670797304698376195,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,736,240,Sun Nov 29 02:51:54 +0000 2015
670792680469889025,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 https://t.co/gTy4WMXu8l,831,285,Sun Nov 29 02:33:32 +0000 2015
670789397210615808,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY,661,245,Sun Nov 29 02:20:29 +0000 2015
670786190031921152,This is Creg. You offered him a ride to work but you're late and you just missed his exit. 8/10 https://t.co/3r7wznfuoa,605,203,Sun Nov 29 02:07:44 +0000 2015
670783437142401025,Flamboyant pup here. Probably poisonous. Won't eat kibble. Doesn't bark. Slow af. Petting doesn't look fun. 1/10 https://t.co/jxukeh2BeO,819,401,Sun Nov 29 01:56:48 +0000 2015
670782429121134593,"This dude slaps your girl's ass what do you do?
5/10 https://t.co/6dioUL6gcP",1567,783,Sun Nov 29 01:52:48 +0000 2015
670780561024270336,This is Traviss. He has no ears. Two rare dogs in background. I bet they all get along nicely. 7/10s I'd pet all https://t.co/Viu56hVhhP,786,292,Sun Nov 29 01:45:22 +0000 2015
670778058496974848,"""To bone or not to bone?""
10/10 https://t.co/4g5kFdxp6g",328,74,Sun Nov 29 01:35:26 +0000 2015
670764103623966721,Meet Vincent. He's a wild Adderall Cayenne. Shipped for free. Always fresh. Never frozen. 10/10 great purchase https://t.co/ZfS7chSsi7,1076,428,Sun Nov 29 00:39:59 +0000 2015
670755717859713024,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both https://t.co/F6bI9dF16E,440,112,Sun Nov 29 00:06:39 +0000 2015
670733412878163972,This is Jerry. He's a great listener. Low maintenance. Hard to get leash on tho. 8/10 still good dog https://t.co/NsDIt8Z80Z,967,521,Sat Nov 28 22:38:01 +0000 2015
670727704916926465,This is Jeffrie. He's a handheld pup. Excellent ears. Super fluffy. 10/10 overall topnotch canine https://t.co/SWnrQAFOtt,826,366,Sat Nov 28 22:15:21 +0000 2015
670717338665226240,*screams for a little bit and then crumples to the floor shaking* 12/10 https://t.co/W2MCt9pTed,1210,502,Sat Nov 28 21:34:09 +0000 2015
670704688707301377,Meet Danny. He's too good to look at the road when he's driving. Absolute menace. 6/10 completely irresponsible https://t.co/I1lMUy1FqH,770,375,Sat Nov 28 20:43:53 +0000 2015
670691627984359425,This is Ester. He has a cocaine problem. This is an intervention Ester. We all care about you. 8/10 https://t.co/eCVj2xT59V,593,247,Sat Nov 28 19:51:59 +0000 2015
670679630144274432,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN,749,287,Sat Nov 28 19:04:19 +0000 2015
670676092097810432,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,248,44,Sat Nov 28 18:50:15 +0000 2015
670668383499735048,This is Phineas. He's a magical dog. Only appears through the hole of a donut. 10/10 mysterious pup https://t.co/NECxEHN5YU,10739,5105,Sat Nov 28 18:19:37 +0000 2015
670474236058800128,Honor to rate this dog. Great teeth. Nice horns. Unbelievable posture. Fun to pet. Big enough to ride. 10/10 rad dog https://t.co/7JMAHdJ6A4,1523,768,Sat Nov 28 05:28:09 +0000 2015
670468609693655041,This is Edd. He's a Czechoslovakian Googolplex Merlot. Ready for Christmas. Take that Starbucks. Very poised. 10/10 https://t.co/dupWSIpSrG,353,86,Sat Nov 28 05:05:47 +0000 2015
670465786746662913,Silly dog here. Wearing bunny ears. Nice long tail. Unique paws. Not crazy soft but will do. Extremely agile. 7/10 https://t.co/2BnCLtJMxD,973,559,Sat Nov 28 04:54:34 +0000 2015
670452855871037440,This dog can't see its haters. 11/10 https://t.co/35BcGFdEAK,552,208,Sat Nov 28 04:03:11 +0000 2015
670449342516494336,Vibrant dog here. Fabulous tail. Only 2 legs tho. Has wings but can barely fly (lame). Rather elusive. 5/10 okay pup https://t.co/cixC0M3P1e,1193,672,Sat Nov 28 03:49:14 +0000 2015
670444955656130560,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,6738,2006,Sat Nov 28 03:31:48 +0000 2015
670442337873600512,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,642,202,Sat Nov 28 03:21:24 +0000 2015
670435821946826752,Two unbelievably athletic dogs here. Great form. Perfect execution. 10/10 for both https://t.co/sQuKwSKtDE,1054,521,Sat Nov 28 02:55:30 +0000 2015
670434127938719744,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj,1405,656,Sat Nov 28 02:48:46 +0000 2015
670433248821026816,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/PXnCdz8qzK,329,114,Sat Nov 28 02:45:17 +0000 2015
670428280563085312,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad,1386,636,Sat Nov 28 02:25:32 +0000 2015
670427002554466305,This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless. 9/10 still cute https://t.co/CtuJoLHiDo,522,166,Sat Nov 28 02:20:27 +0000 2015
670421925039075328,Meet Herb. 12/10 https://t.co/tLRyYvCci3,1311,639,Sat Nov 28 02:00:17 +0000 2015
670420569653809152,This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote https://t.co/Z5nqlfjYJi,629,320,Sat Nov 28 01:54:54 +0000 2015
670417414769758208,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho https://t.co/Dfv2YaHPMn,571,318,Sat Nov 28 01:42:22 +0000 2015
670411370698022913,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 https://t.co/1DJfHmfBQN,2017,911,Sat Nov 28 01:18:21 +0000 2015
670408998013820928,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,556,229,Sat Nov 28 01:08:55 +0000 2015
670403879788544000,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,435,159,Sat Nov 28 00:48:35 +0000 2015
